ID,Fleet,Status,GrossAmount,TripAdjusted,DiscountApplied,ExistingPassenger
345557,RideShare,Cancelled,0,No,,
345556,Discount Cab,Unable To Match,0,No,,
345555,Discount Cab,Meter Off,23,No,0,Yes
345554,Discount Cab,Meter Off,34,Yes,0,Yes
345553,Discount Cab,Meter Off,11,No,0,Yes
345552,Discount Cab,Unable To Match,0,No,,
345551,Discount Cab,Cancelled,10,No,,
345550,Discount Cab,Meter Off,26,No,10,Yes
345549,Discount Cab,Cancelled,0,No,,
345548,RideShare,Cancelled,0,No,,
345547,Black,Meter Off,0,No,26,Yes
345546,Discount Cab,Meter Off,27,No,0,Yes
345545,Discount Cab,Cancelled,10,No,,
345544,Discount Cab,Unable To Match,0,No,,
345543,Discount Cab,Unable To Auth,0,No,,
345542,RideShare,Unable To Match,0,No,,
345541,Discount Cab,Meter Off,8,No,10,Yes
345540,Discount Cab,Unable To Auth,0,No,,
345539,Accessible Van,Unable To Match,0,No,,
345538,Discount Cab,Unable To Auth,0,No,,
345537,Discount Cab,Unable To Auth,0,No,,
345536,Discount Cab,Unable To Auth,0,No,,
345535,Discount Cab,Unable To Auth,0,No,,
345534,Discount Cab,Meter Off,17,No,0,Yes
345533,Discount Cab,Cancelled,0,No,,
345532,Discount Cab,Unable To Auth,0,No,,
345531,Discount Cab,Meter Off,7,No,10,Yes
345530,Discount Cab,Meter Off,24,No,0,Yes
345529,Discount Cab,Unable To Auth,0,No,,
345528,RideShare,Unable To Match,0,No,,
345527,RideShare,Unable To Match,0,No,,
345526,Discount Cab,Unable To Auth,0,No,,
345525,Discount Cab,Unable To Auth,0,No,,
345524,RideShare,Cancelled,0,No,,
345523,RideShare,Cancelled,0,No,,
345522,Black,Meter Off,0,No,13,Yes
345521,Discount Cab,Unable To Auth,0,No,,
345520,Discount Cab,Meter Off,39,No,0,Yes
345519,Discount Cab,Meter Off,33,No,0,Yes
345518,RideShare,Cancelled,0,No,,
345517,Discount Cab,Cancelled,0,No,,
345516,Discount Cab,Meter Off,21,No,0,Yes
345515,Accessible Van,Meter Off,47,No,10,Yes
345514,SUV,Meter Off,0,No,75,Yes
345513,Discount Cab,Cancelled,0,No,,
345512,Discount Cab,Meter Off,50,No,0,Yes
345511,RideShare,Meter Off,6,No,0,Yes
345510,Discount Cab,Meter Off,20,No,10,No
345509,RideShare,Meter Off,0,No,10,Yes
345508,Discount Cab,Unable To Auth,0,No,,
345507,Discount Cab,Cancelled,0,Yes,,
345506,Discount Cab,Meter Off,3,No,10,No
345505,RideShare,Meter Off,9,No,0,Yes
345504,Black,Meter Off,14,No,20,No
345503,Black,Unable To Match,0,No,,
345502,Black,Unable To Match,0,No,,
345501,Black,Unable To Match,0,No,,
345500,Black,Unable To Match,0,No,,
345499,Black,Cancelled,0,No,,
345498,Black,Unable To Auth,0,No,,
345497,Black,Unable To Auth,0,No,,
345496,Discount Cab,Cancelled,0,No,,
345495,Discount Cab,Meter Off,21,No,10,No
345494,Discount Cab,Meter Off,0,No,20,Yes
345493,Accessible Van,Meter Off,33,No,0,Yes
345492,Discount Cab,Unable To Auth,0,No,,
345491,Discount Cab,Unable To Auth,0,No,,
345490,Discount Cab,Unable To Auth,0,No,,
345489,Discount Cab,Unable To Auth,0,No,,
345488,Discount Cab,Meter Off,24,No,0,Yes
345487,Discount Cab,Unable To Match,0,No,,
345486,Discount Cab,Cancelled,0,No,,
345485,RideShare,Meter Off,0,Yes,0,Yes
345484,RideShare,Cancelled,0,No,,
345483,Discount Cab,Cancelled,10,No,,
345482,Van,Unable To Match,0,No,,
345481,RideShare,Meter Off,149,No,0,Yes
345480,Discount Cab,Cancelled,10,No,,
345479,Van,Cancelled,0,No,,
345478,Discount Cab,Meter Off,13,No,0,Yes
345477,RideShare,Meter Off,32,No,0,Yes
345476,Van,Unable To Match,0,No,,
345475,Van,Unable To Match,0,No,,
345474,Accessible Van,Unable To Match,0,No,,
345473,Van,Unable To Match,0,No,,
345472,Van,Unable To Match,0,No,,
345471,Van,Unable To Match,0,No,,
345470,Van,Unable To Match,0,No,,
345469,Accessible Van,Unable To Match,0,No,,
345468,Van,Unable To Match,0,No,,
345467,Van,Unable To Match,0,No,,
345465,Discount Cab,Cancelled,0,No,,
345464,Discount Cab,Meter Off,14,No,0,Yes
345463,Discount Cab,Meter Off,10,No,0,Yes
345462,Discount Cab,Cancelled,10,No,,
345461,Discount Cab,Meter Off,14,No,5,Yes
345460,Discount Cab,Meter Off,29,No,0,Yes
345459,Van,Unable To Match,0,No,,
345458,Discount Cab,Meter Off,8,No,10,Yes
345457,Discount Cab,Unable To Match,0,No,,
345456,Discount Cab,Meter Off,14,No,0,Yes
345455,Discount Cab,Unable To Match,0,No,,
345454,Discount Cab,Cancelled,0,No,,
345453,Discount Cab,Meter Off,19,No,0,Yes
345452,Discount Cab,Meter Off,9,No,0,Yes
345451,Discount Cab,Cancelled,0,No,,
345450,Discount Cab,Unable To Match,0,No,,
345449,Discount Cab,Meter Off,17,No,0,Yes
345448,Discount Cab,Meter Off,36,No,0,Yes
345447,RideShare,Meter Off,14,No,0,Yes
345446,Discount Cab,Meter Off,39,No,0,Yes
345445,Discount Cab,Meter Off,14,No,0,Yes
345444,Discount Cab,Meter Off,12,No,0,Yes
345443,RideShare,Cancelled,10,No,,
345442,Discount Cab,Meter Off,34,No,0,Yes
345441,Discount Cab,Meter Off,23,No,0,Yes
345440,Discount Cab,Cancelled,10,No,,
345439,Discount Cab,Meter Off,39,No,0,Yes
345438,RideShare,Meter Off,25,No,0,Yes
345437,RideShare,Meter Off,5,No,10,Yes
345436,Discount Cab,Unable To Match,0,No,,
345435,RideShare,Meter Off,14,No,0,Yes
345434,RideShare,Unable To Match,0,No,,
345433,Discount Cab,Unable To Auth,0,No,,
345432,Discount Cab,Meter Off,21,No,0,Yes
345431,RideShare,Meter Off,9,No,0,Yes
345430,Discount Cab,Meter Off,16,No,0,Yes
345429,Discount Cab,Unable To Match,0,No,,
345428,Discount Cab,Meter Off,18,No,5,Yes
345427,RideShare,Meter Off,26,No,0,Yes
345426,Discount Cab,Meter Off,6,No,2,Yes
345425,RideShare,Meter Off,0,No,8,Yes
345424,Discount Cab,Meter Off,31,No,0,Yes
345423,Discount Cab,Unable To Match,0,No,,
345422,Discount Cab,Meter Off,1,No,10,No
345421,Discount Cab,Meter Off,33,No,10,No
345420,RideShare,Unable To Auth,0,No,,
345419,Discount Cab,Meter Off,0,No,9,No
345418,Discount Cab,Meter Off,10,No,0,Yes
345417,Discount Cab,Unable To Match,0,No,,
345416,Discount Cab,Meter Off,16,No,0,Yes
345415,Discount Cab,Meter Off,37,No,0,Yes
345414,RideShare,Meter Off,11,No,0,Yes
345413,Discount Cab,Unable To Match,0,No,,
345412,Discount Cab,Cancelled,0,No,,
345411,Discount Cab,Meter Off,15,No,0,Yes
345410,Discount Cab,Cancelled,0,No,,
345409,Discount Cab,Unable To Match,0,No,,
345408,Discount Cab,Cancelled,0,No,,
345407,Discount Cab,Unable To Match,0,No,,
345406,Discount Cab,Unable To Match,0,No,,
345405,SUV,Meter Off,0,No,67,Yes
345403,Discount Cab,Meter Off,32,No,0,Yes
345402,Discount Cab,Meter Off,16,No,0,Yes
345401,Discount Cab,Meter Off,25,No,0,Yes
345400,Discount Cab,Meter Off,27,No,0,Yes
345399,Discount Cab,Meter Off,24,No,0,Yes
345398,Discount Cab,Meter Off,16,No,0,Yes
345397,Discount Cab,Meter Off,44,No,0,Yes
345396,Discount Cab,Meter Off,0,No,19,Yes
345395,Discount Cab,Meter Off,54,No,20,Yes
345394,Discount Cab,Meter Off,17,No,0,Yes
345393,Discount Cab,Meter Off,63,No,0,Yes
345392,Cab,Meter Off,0,No,11,No
345391,Discount Cab,Meter Off,23,No,0,Yes
345390,Discount Cab,Meter Off,35,No,0,Yes
345389,RideShare,Meter Off,6,No,0,Yes
345388,Discount Cab,Meter Off,16,No,0,Yes
345387,Discount Cab,Meter Off,18,No,0,Yes
345386,Discount Cab,Cancelled,0,No,,
345385,Discount Cab,Cancelled,10,No,,
345384,RideShare,Cancelled,0,Yes,,
345383,Discount Cab,Meter Off,18,No,10,No
345382,Discount Cab,Meter Off,8,No,0,Yes
345381,Discount Cab,Meter Off,7,No,3,Yes
345380,RideShare,Meter Off,20,No,10,Yes
345379,Discount Cab,Meter Off,23,No,0,Yes
345378,Discount Cab,Meter Off,32,No,0,Yes
345377,Discount Cab,Meter Off,32,No,20,No
345376,Accessible Van,Cancelled,0,No,,
345375,Accessible Van,Unable To Match,0,No,,
345373,Discount Cab,Meter Off,14,No,0,Yes
345372,RideShare,Meter Off,0,No,10,Yes
345371,Discount Cab,Meter Off,14,No,0,Yes
345370,Discount Cab,Unable To Auth,0,No,,
345369,Discount Cab,Meter Off,19,No,10,No
345368,Discount Cab,Meter Off,18,No,10,No
345367,Discount Cab,Meter Off,10,No,0,Yes
345366,RideShare,Meter Off,0,No,9,Yes
345365,Discount Cab,Meter Off,10,No,0,Yes
345364,Discount Cab,Meter Off,13,No,0,Yes
345363,Discount Cab,Meter Off,13,No,0,Yes
345362,Discount Cab,Unable To Match,0,No,,
345361,Discount Cab,Meter Off,11,No,0,Yes
345360,RideShare,Meter Off,6,No,0,Yes
345359,RideShare,Meter Off,0,Yes,0,Yes
345358,Discount Cab,Meter Off,33,No,0,Yes
345357,Discount Cab,Meter Off,24,No,10,Yes
345356,Discount Cab,Meter Off,12,Yes,10,No
345355,Discount Cab,Meter Off,23,No,0,Yes
345354,Discount Cab,Meter Off,17,No,0,Yes
345353,Discount Cab,Meter Off,7,No,10,Yes
345352,RideShare,Meter Off,12,No,0,Yes
345351,RideShare,Meter Off,0,No,6,Yes
345350,Discount Cab,Meter Off,8,No,0,Yes
345349,RideShare,Meter Off,15,No,20,No
345348,Discount Cab,Meter Off,10,No,0,Yes
345347,RideShare,Cancelled,0,No,,
345346,RideShare,Cancelled,0,No,,
345345,Discount Cab,Unable To Match,0,No,,
345344,Discount Cab,Meter Off,10,No,0,Yes
345343,Discount Cab,Meter Off,4,No,10,Yes
345342,Discount Cab,Meter Off,15,No,10,No
345341,Discount Cab,Meter Off,20,No,0,Yes
345340,Cab,Meter Off,0,No,7,Yes
345339,RideShare,Meter Off,0,No,6,Yes
345338,RideShare,Unable To Match,0,No,,
345337,RideShare,Unable To Match,0,No,,
345336,RideShare,Meter Off,9,No,0,Yes
345335,RideShare,Unable To Match,0,No,,
345334,Discount Cab,Meter Off,10,No,10,No
345333,Discount Cab,Meter Off,0,No,18,No
345332,Discount Cab,Meter Off,19,No,0,Yes
345331,Discount Cab,Meter Off,0,No,15,Yes
345330,Discount Cab,Meter Off,20,No,0,Yes
345329,Discount Cab,Cancelled,0,No,,
345328,Discount Cab,Cancelled,10,No,,
345327,Black,Meter Off,0,No,10,Yes
345326,Discount Cab,Meter Off,14,No,0,Yes
345325,RideShare,Meter Off,6,No,0,Yes
345324,RideShare,Meter Off,0,No,6,Yes
345323,Discount Cab,Meter Off,0,No,12,Yes
345322,RideShare,Meter Off,7,No,0,Yes
345321,Discount Cab,Meter Off,21,No,0,Yes
345320,RideShare,Unable To Match,0,No,,
345319,Discount Cab,Meter Off,18,No,10,Yes
345318,Discount Cab,Meter Off,22,No,0,Yes
345317,RideShare,Cancelled,0,No,,
345316,RideShare,Cancelled,0,No,,
345315,Discount Cab,Meter Off,28,No,10,Yes
345314,RideShare,Meter Off,6,No,10,Yes
345313,Discount Cab,Meter Off,14,No,0,Yes
345312,Discount Cab,Meter Off,0,No,9,Yes
345311,Discount Cab,Meter Off,14,No,0,Yes
345310,RideShare,Unable To Auth,0,No,,
345309,RideShare,Meter Off,18,No,0,Yes
345308,Discount Cab,Cancelled,0,No,,
345307,Discount Cab,Meter Off,34,No,0,Yes
345306,RideShare,Meter Off,0,No,12,Yes
345305,RideShare,Cancelled,0,No,,
345304,Discount Cab,Cancelled,0,No,,
345303,Accessible Van,Cancelled,0,No,,
345302,Discount Cab,Unable To Match,0,No,,
345301,RideShare,Meter Off,5,No,10,Yes
345300,Discount Cab,Cancelled,0,No,,
345299,RideShare,Meter Off,12,No,0,Yes
345298,Discount Cab,Cancelled,0,No,,
345297,Discount Cab,Meter Off,36,No,10,No
345296,Discount Cab,Meter Off,13,No,0,Yes
345295,Discount Cab,Meter Off,1,Yes,10,Yes
345294,Discount Cab,Unable To Auth,0,No,,
345293,RideShare,Cancelled,0,No,,
345292,Discount Cab,Cancelled,10,No,,
345291,RideShare,Cancelled,0,No,,
345290,Discount Cab,Cancelled,0,No,,
345289,RideShare,Cancelled,0,No,,
345288,Discount Cab,Meter Off,13,No,0,Yes
345287,Discount Cab,Cancelled,0,Yes,,
345286,Discount Cab,Meter Off,24,No,0,Yes
345285,RideShare,Meter Off,3,No,10,Yes
345284,Discount Cab,Cancelled,10,No,,
345283,RideShare,Meter Off,6,No,10,Yes
345282,Discount Cab,Meter Off,17,No,0,Yes
345281,Discount Cab,Cancelled,0,No,,
345280,Discount Cab,Meter Off,26,No,10,No
345279,SUV,Meter Off,0,No,71,Yes
345278,RideShare,Meter Off,24,No,0,Yes
345277,Discount Cab,Meter Off,24,No,0,Yes
345276,Discount Cab,Meter Off,5,No,20,Yes
345275,Discount Cab,Meter Off,20,No,0,Yes
345274,Discount Cab,Meter Off,19,No,0,Yes
345273,Discount Cab,Meter Off,21,No,0,Yes
345272,RideShare,Cancelled,0,No,,
345271,Discount Cab,Meter Off,20,No,0,Yes
345270,RideShare,Cancelled,0,No,,
345269,Discount Cab,Meter Off,0,No,13,No
345268,RideShare,Unable To Auth,0,No,,
345267,Discount Cab,Meter Off,26,No,0,Yes
345266,Discount Cab,Meter Off,20,No,0,Yes
345265,Discount Cab,Meter Off,26,No,0,Yes
345264,Discount Cab,Meter Off,18,No,0,Yes
345263,Discount Cab,Meter Off,12,No,10,Yes
345262,Discount Cab,Unable To Auth,0,No,,
345261,Discount Cab,Meter Off,15,No,10,No
345260,Discount Cab,Unable To Match,0,No,,
345259,Discount Cab,Cancelled,10,No,,
345258,Discount Cab,Meter Off,46,No,0,Yes
345257,RideShare,Meter Off,30,No,0,Yes
345256,Discount Cab,Unable To Auth,0,No,,
345255,Discount Cab,Unable To Auth,0,No,,
345254,Discount Cab,Meter Off,80,No,0,Yes
345253,Discount Cab,Meter Off,34,No,0,Yes
345252,Discount Cab,Meter Off,23,No,0,Yes
345251,Discount Cab,Meter Off,18,No,0,Yes
345250,Discount Cab,Unable To Match,0,No,,
345249,Discount Cab,Unable To Match,0,No,,
345247,RideShare,Meter Off,0,No,8,Yes
345246,Discount Cab,Meter Off,1,No,20,Yes
345245,RideShare,Unable To Match,0,No,,
345244,RideShare,Unable To Match,0,No,,
345243,Discount Cab,Unable To Auth,0,No,,
345242,Discount Cab,Cancelled,10,No,,
345241,Discount Cab,Meter Off,9,No,0,Yes
345240,Discount Cab,Meter Off,12,No,0,Yes
345239,Discount Cab,Meter Off,17,No,0,Yes
345238,Discount Cab,Meter Off,7,No,10,Yes
345237,Discount Cab,Meter Off,20,No,0,Yes
345236,Discount Cab,Meter Off,18,No,0,Yes
345235,RideShare,Meter Off,2,No,10,Yes
345234,Discount Cab,Meter Off,26,No,0,Yes
345233,RideShare,Cancelled,0,No,,
345232,Discount Cab,Meter Off,14,No,0,Yes
345231,Discount Cab,Meter Off,20,No,0,Yes
345230,Discount Cab,Cancelled,10,No,,
345229,Discount Cab,Meter Off,9,No,0,Yes
345228,Discount Cab,Meter Off,16,No,20,No
345227,Discount Cab,Unable To Auth,0,No,,
345226,Discount Cab,Meter Off,31,No,0,Yes
345225,Discount Cab,Meter Off,27,No,0,Yes
345224,Discount Cab,Cancelled,0,No,,
345222,Discount Cab,Unable To Auth,0,No,,
345221,Discount Cab,Meter Off,8,No,0,Yes
345220,Discount Cab,Unable To Auth,0,No,,
345219,Discount Cab,Meter Off,18,No,0,Yes
345218,Discount Cab,Meter Off,20,No,0,Yes
345217,Discount Cab,Meter Off,0,No,19,No
345216,Discount Cab,Meter Off,0,No,10,No
345215,Discount Cab,Meter Off,0,No,10,No
345214,RideShare,Cancelled,10,No,,
345213,Discount Cab,Meter Off,39,No,0,Yes
345212,RideShare,Unable To Match,0,No,,
345211,Discount Cab,Meter Off,20,No,0,Yes
345210,Discount Cab,Meter Off,0,No,9,Yes
345209,Discount Cab,Meter Off,3,No,10,Yes
345208,Discount Cab,Meter Off,1,No,10,No
345207,Discount Cab,Unable To Match,0,No,,
345206,Discount Cab,Meter Off,9,No,0,Yes
345205,Discount Cab,Unable To Auth,0,No,,
345204,Discount Cab,Meter Off,0,No,15,Yes
345203,RideShare,Meter Off,0,No,7,Yes
345202,Discount Cab,Meter Off,111,No,0,Yes
345201,RideShare,Cancelled,0,No,,
345200,Discount Cab,Meter Off,4,No,10,Yes
345199,Discount Cab,Cancelled,0,No,,
345198,Discount Cab,Meter Off,24,No,0,Yes
345197,Discount Cab,Meter Off,17,No,10,No
345196,Discount Cab,Meter Off,39,No,0,Yes
345195,RideShare,Cancelled,0,Yes,,
345194,Discount Cab,Unable To Match,0,No,,
345193,Discount Cab,Meter Off,0,No,8,No
345192,Discount Cab,Meter Off,39,No,0,Yes
345191,Discount Cab,Unable To Auth,0,No,,
345190,Discount Cab,Meter Off,28,No,0,Yes
345189,Discount Cab,Cancelled,0,Yes,,
345188,Discount Cab,Meter Off,39,No,0,Yes
345187,Discount Cab,Meter Off,8,No,2,Yes
345186,Discount Cab,Meter Off,20,No,0,Yes
345185,Discount Cab,Meter Off,2,No,10,No
345184,Discount Cab,Unable To Match,0,No,,
345183,Discount Cab,Meter Off,5,No,10,No
345182,Discount Cab,Unable To Match,0,No,,
345181,Discount Cab,Meter Off,0,Yes,0,Yes
345180,Discount Cab,Meter Off,15,No,0,Yes
345179,RideShare,Meter Off,0,No,7,Yes
345178,Discount Cab,Meter Off,0,No,10,Yes
345177,Discount Cab,Unable To Auth,0,No,,
345176,RideShare,Meter Off,12,No,0,Yes
345175,Discount Cab,Meter Off,3,No,10,No
345174,Discount Cab,Meter Off,12,No,0,Yes
345173,Discount Cab,Meter Off,14,No,0,Yes
345172,RideShare,Meter Off,2,No,10,Yes
345171,Discount Cab,Cancelled,0,No,,
345170,Discount Cab,Meter Off,0,Yes,0,Yes
345169,Discount Cab,Unable To Match,0,No,,
345168,Discount Cab,Unable To Match,0,No,,
345167,RideShare,Meter Off,3,No,10,No
345166,Discount Cab,Meter Off,16,No,0,Yes
345165,Discount Cab,Cancelled,10,No,,
345164,Discount Cab,Unable To Match,0,No,,
345163,Discount Cab,Cancelled,10,No,,
345162,Discount Cab,Meter Off,21,No,0,Yes
345161,Discount Cab,Unable To Match,0,No,,
345160,Discount Cab,Meter Off,13,No,0,Yes
345159,Discount Cab,Meter Off,8,No,0,Yes
345158,RideShare,Meter Off,8,No,0,Yes
345157,Discount Cab,Meter Off,30,No,10,Yes
345156,Discount Cab,Meter Off,0,No,20,No
345155,RideShare,Cancelled,10,No,,
345154,RideShare,Cancelled,10,No,,
345153,Discount Cab,Unable To Match,0,No,,
345152,Discount Cab,Meter Off,20,No,0,Yes
345151,RideShare,Cancelled,0,No,,
345150,Discount Cab,Unable To Match,0,No,,
345149,Discount Cab,Meter Off,14,No,0,Yes
345148,Discount Cab,Unable To Match,0,No,,
345147,RideShare,Cancelled,10,No,,
345146,RideShare,Cancelled,10,No,,
345145,Discount Cab,Unable To Match,0,No,,
345144,Discount Cab,Cancelled,0,No,,
345143,Black,Meter Off,32,No,10,No
345142,Discount Cab,Unable To Auth,0,No,,
345141,Discount Cab,Meter Off,16,No,0,Yes
345139,Discount Cab,Meter Off,11,No,0,Yes
345138,RideShare,Meter Off,16,No,0,Yes
345137,Discount Cab,Meter Off,24,No,0,Yes
345136,RideShare,Meter Off,20,No,0,Yes
345135,Discount Cab,Meter Off,14,No,0,Yes
345134,Discount Cab,Meter Off,9,No,10,Yes
345133,Discount Cab,Meter Off,31,No,0,Yes
345132,Discount Cab,Meter Off,14,No,0,Yes
345131,Discount Cab,Meter Off,0,No,14,No
345130,Discount Cab,Meter Off,9,No,0,Yes
345129,RideShare,Meter Off,0,No,8,Yes
345128,Discount Cab,Meter Off,9,No,0,Yes
345127,Discount Cab,Cancelled,0,No,,
345126,Discount Cab,Meter Off,8,No,10,Yes
345125,RideShare,Meter Off,9,No,0,Yes
345124,RideShare,Unable To Auth,0,No,,
345123,Discount Cab,Meter Off,12,No,0,Yes
345122,RideShare,Meter Off,8,No,0,Yes
345121,Discount Cab,Meter Off,7,No,10,No
345120,Discount Cab,Unable To Auth,0,No,,
345119,RideShare,Meter Off,0,No,17,Yes
345118,Discount Cab,Meter Off,3,No,10,Yes
345117,Van,Meter Off,27,No,0,Yes
345116,Van,Cancelled,0,No,,
345115,Discount Cab,Meter Off,13,No,4,No
345114,RideShare,Meter Off,18,No,0,Yes
345113,Discount Cab,Meter Off,0,Yes,0,Yes
345112,Discount Cab,Meter Off,16,No,0,Yes
345111,Discount Cab,Meter Off,27,No,0,Yes
345110,Discount Cab,Meter Off,20,No,10,No
345109,Discount Cab,Meter Off,20,No,0,Yes
345108,Discount Cab,Cancelled,0,No,,
345107,Discount Cab,Meter Off,51,No,0,Yes
345106,Discount Cab,Meter Off,0,No,11,Yes
345105,Discount Cab,Meter Off,36,No,0,Yes
345104,RideShare,Cancelled,0,No,,
345103,Accessible Van,Unable To Match,0,No,,
345102,RideShare,Meter Off,0,No,9,Yes
345101,Discount Cab,Meter Off,21,No,6,No
345100,RideShare,Meter Off,0,No,9,Yes
345099,Discount Cab,Meter Off,14,No,0,Yes
345098,Discount Cab,Meter Off,72,No,0,Yes
345097,Discount Cab,Meter Off,21,No,0,Yes
345096,Discount Cab,Cancelled,0,No,,
345095,Discount Cab,Meter Off,43,No,0,Yes
345094,Discount Cab,Meter Off,20,No,0,Yes
345093,Discount Cab,Meter Off,12,No,10,Yes
345092,Discount Cab,Meter Off,2,No,10,Yes
345091,Discount Cab,Meter Off,16,No,0,Yes
345090,Discount Cab,Unable To Match,0,No,,
345089,Black,Meter Off,0,No,18,Yes
345088,Discount Cab,Meter Off,11,Yes,10,No
345087,Discount Cab,Meter Off,40,No,0,Yes
345086,Discount Cab,Unable To Auth,0,No,,
345085,Discount Cab,Meter Off,41,No,0,Yes
345084,RideShare,Cancelled,10,No,,
345083,RideShare,Cancelled,0,No,,
345082,Discount Cab,Meter Off,13,No,0,Yes
345081,Discount Cab,Meter Off,15,No,0,Yes
345080,Discount Cab,Meter Off,20,No,10,No
345079,RideShare,Meter Off,10,No,0,Yes
345078,Discount Cab,Meter Off,6,No,10,Yes
345077,Discount Cab,Meter Off,23,No,0,Yes
345076,RideShare,Unable To Match,0,No,,
345075,Discount Cab,Meter Off,6,No,10,No
345074,Discount Cab,Meter Off,27,No,0,Yes
345073,RideShare,Unable To Match,0,No,,
345072,Discount Cab,Cancelled,10,No,,
345071,Discount Cab,Meter Off,29,No,0,Yes
345070,Discount Cab,Unable To Match,0,No,,
345069,Discount Cab,Cancelled,0,No,,
345068,Discount Cab,Meter Off,8,No,20,No
345067,Discount Cab,Meter Off,13,No,0,Yes
345066,Discount Cab,Cancelled,10,No,,
345065,Discount Cab,Unable To Match,0,No,,
345064,RideShare,Meter Off,8,No,0,Yes
345063,RideShare,Meter Off,13,No,0,Yes
345062,RideShare,Meter Off,6,No,0,Yes
345061,Black,Meter Off,0,No,14,Yes
345060,Discount Cab,Meter Off,24,No,0,Yes
345059,Discount Cab,Meter Off,12,No,0,Yes
345058,Discount Cab,Meter Off,13,No,0,Yes
345057,Discount Cab,Meter Off,0,No,8,Yes
345056,Discount Cab,Meter Off,22,No,10,No
345055,Discount Cab,Meter Off,47,No,0,Yes
345054,Discount Cab,Meter Off,8,No,0,Yes
345053,Accessible Van,Unable To Match,0,No,,
345052,Accessible Van,Unable To Match,0,No,,
345051,Discount Cab,Meter Off,28,No,0,Yes
345050,Discount Cab,Meter Off,11,No,10,Yes
345049,Discount Cab,Meter Off,28,No,0,Yes
345048,Discount Cab,Meter Off,11,No,0,Yes
345047,Discount Cab,Meter Off,11,No,10,Yes
345046,Discount Cab,Meter Off,0,No,10,Yes
345045,RideShare,Unable To Match,0,No,,
345044,RideShare,Unable To Match,0,No,,
345043,Discount Cab,Meter Off,10,No,10,No
345042,Discount Cab,Unable To Match,0,No,,
345041,Discount Cab,Meter Off,21,No,0,Yes
345040,Discount Cab,Meter Off,44,No,0,Yes
345039,Discount Cab,Unable To Match,0,No,,
345038,Discount Cab,Cancelled,10,No,,
345037,Discount Cab,Meter Off,47,No,0,Yes
345036,Discount Cab,Meter Off,38,Yes,0,Yes
345035,RideShare,Meter Off,8,No,0,Yes
345034,Discount Cab,Meter Off,14,No,10,Yes
345033,RideShare,Meter Off,0,No,15,No
345032,Discount Cab,Unable To Auth,0,No,,
345031,Discount Cab,Unable To Auth,0,No,,
345030,RideShare,Meter Off,18,No,6,Yes
345029,Discount Cab,Meter Off,1,No,20,Yes
345028,Discount Cab,Meter Off,22,No,0,Yes
345027,Discount Cab,Meter Off,15,No,0,Yes
345026,Discount Cab,Meter Off,33,No,0,Yes
345025,Discount Cab,Meter Off,58,No,0,Yes
345024,Discount Cab,Cancelled,0,No,,
345023,Discount Cab,Unable To Match,0,No,,
345022,Discount Cab,Meter Off,16,No,10,Yes
345021,RideShare,Meter Off,13,No,0,Yes
345020,Discount Cab,Meter Off,21,No,0,Yes
345019,Discount Cab,Meter Off,15,No,10,Yes
345018,Discount Cab,Cancelled,0,No,,
345017,Discount Cab,Cancelled,0,No,,
345016,RideShare,Unable To Auth,0,No,,
345015,Discount Cab,Cancelled,10,No,,
345014,Discount Cab,Meter Off,21,No,0,Yes
345013,Cab,Unable To Auth,0,No,,
345012,Cab,Unable To Auth,0,No,,
345011,Discount Cab,Cancelled,10,No,,
